ip_address,MTU,"Внутренняя температура (CPE (Eltex), Основной)",Время работы Eltex,Двусторонний коэффициент потерь пакетов класс PRE (IPP7),Двусторонний коэффициент потерь пакетов класс REA (IPP5),Двусторонний коэффициент потерь пакетов класс STD (IPP1),Двусторонняя вариация времени задержки класс PRE (IPP7),Двусторонняя вариация времени задержки класс REA (IPP5),Двусторонняя вариация времени задержки класс STD (IPP1),Двусторонняя задержка передачи пакетов класс PRE (IPP7),Двусторонняя задержка передачи пакетов класс REA (IPP5),Двусторонняя задержка передачи пакетов класс STD (IPP1),Двусторонняя сетевая задержка (сред.),Джиттер,Доступность,Доступность от соседнего Eltex,Загрузка канала (UDP трафик) в момент измерения пропускной способности (передача) / Измерять только в нерабочее время,Загрузка канала (UDP трафик) в момент измерения пропускной способности (прием) /  Измерять только в нерабочее время,Загрузка канала (входящая)[new],Загрузка канала (исходящая)[new],"Загрузка канала (передача), Кбит/с","Загрузка канала (прием), Кбит/с",Загрузка оперативной памяти CPE,Загрузка процессора CPE,"Коэффициент загрузки канала (передача), %","Коэффициент загрузки канала (прием), %",Потеря пакетов,Проверка фрагментации пакетов,Пропускная способность (передача),"Пропускная способность (передача), %",Пропускная способность (прием),"Пропускная способность (прием), %",Среднее время отклика,"Статус Downlink порта до СКЗИ (CPE Eltex, Основной)","Статус Uplink порта (CPE Eltex, Основной)",Тест доступности (ICMP Echo),timestamp,target
172.16.15.150,1800.0,55.0,334580.0,0.0,0.0,0.0,0.692,1.144,0.07833333333333332,25.965999999999998,26.863999999999997,21.545,21.545,0.1,1.0,1.0,,,74674.67918696291,40093.1372685717,130.85166666666666,395.23499999999996,61.0,3.75,0.8516666666666667,2.5733333333333333,0.0,1.0,15797.0,100.0,15742.0,100.0,26.033333333333335,2.0,2.0,100.0,2024-12-02 02:30:00,0
172.16.15.150,1800.0,55.0,334580.0,0.0,0.0,0.0,0.8450000000000001,0.4466666666666667,0.11200000000000002,27.64833333333333,24.12,24.502,24.502,0.06896551724137931,1.0,1.0,,,91888.25306412684,78311.89140449176,546.795,697.6933333333333,61.0,3.75,3.56,4.543333333333334,0.0,1.0,15797.0,100.0,15742.0,100.0,26.103448275862068,2.0,2.0,100.0,2024-12-02 03:00:00,0
172.16.15.150,1800.0,55.0,334640.0,0.0,0.0,0.0,3.035,1.2466666666666666,0.10666666666666667,26.656666666666666,21.486666666666665,20.31,20.31,0.26666666666666666,1.0,1.0,,,228668.4454245223,99077.52518441608,772.4266666666666,1035.3383333333334,61.0,3.5,5.028333333333333,6.739999999999999,0.0,1.0,15797.0,100.0,15742.0,100.0,26.2,2.0,2.0,100.0,2024-12-02 03:30:00,0
172.16.15.150,1800.0,55.0,334640.0,0.0,0.0,0.0,2.085,1.2033333333333334,0.13333333333333333,23.895,24.615,20.400000000000002,20.400000000000002,0.06666666666666667,1.0,1.0,,,212164.99297476388,294994.57930060255,3815.693333333333,1679.0183333333334,61.0,4.0,24.84,10.931666666666667,0.0,1.0,15191.0,98.9,15354.0,99.96,26.0,2.0,2.0,100.0,2024-12-02 04:00:00,0
172.16.15.150,1800.0,55.0,334700.0,0.0,0.0,0.0,1.4799999999999998,2.5733333333333333,0.8416666666666667,24.613333333333333,24.313333333333333,24.099999999999998,24.099999999999998,0.03333333333333333,1.0,1.0,,,248066.737040026,323230.8584145117,2847.685,1739.2166666666665,61.0,4.25,18.538333333333334,11.323333333333332,0.0,1.0,15191.0,98.9,15354.0,99.96,26.066666666666666,2.0,2.0,100.0,2024-12-02 04:30:00,0
172.16.15.150,1800.0,55.0,334700.0,0.0,0.0,0.0,1.4416666666666667,6.513333333333333,0.7050000000000001,23.686666666666667,24.853333333333335,24.314999999999998,24.314999999999998,0.0,1.0,1.0,,,291712.24715663056,381531.6232777146,4315.318333333334,2754.5550000000003,61.0,4.0,28.093333333333334,17.933333333333334,0.0,1.0,15191.0,98.9,15354.0,99.96,26.033333333333335,2.0,2.0,100.0,2024-12-02 05:00:00,0
172.16.15.150,1800.0,55.0,334760.0,0.0,0.0,0.0,0.445,2.1983333333333333,0.15666666666666665,19.451666666666664,22.51,21.55,21.55,0.4,1.0,1.0,,,449493.2758544843,745516.9971970457,3906.89,2070.14,61.0,4.0,25.435,13.478333333333333,0.0,1.0,15191.0,98.9,15354.0,99.96,27.733333333333334,2.0,2.0,100.0,2024-12-02 05:30:00,0
172.16.15.150,1800.0,55.0,334760.0,0.0,0.0,0.0,1.3783333333333332,1.83,0.13333333333333333,23.655,25.346666666666664,25.209999999999997,25.209999999999997,0.3333333333333333,1.0,1.0,,,285388.23214863945,396810.73284147866,2061.8733333333334,3089.6316666666667,61.0,4.0,13.423333333333334,20.113333333333333,0.0,1.0,15191.0,98.9,15354.0,99.96,26.181818181818183,2.0,2.0,100.0,2024-12-02 06:00:00,0
172.16.15.150,1800.0,55.0,334820.0,0.0,0.0,0.0,0.9633333333333334,0.9333333333333332,0.325,21.46166666666667,22.513333333333332,24.179999999999996,24.179999999999996,0.06896551724137931,1.0,1.0,,,351094.83348341606,407881.1372265822,3217.0616666666665,2606.72,61.0,4.0,20.945,16.968333333333334,0.0,1.0,15191.0,98.9,15354.0,99.96,26.03448275862069,2.0,2.0,100.0,2024-12-02 06:30:00,0
172.16.15.150,1800.0,55.0,334820.0,0.0,0.0,0.0,2.2416666666666667,1.6016666666666666,0.10666666666666667,24.88,22.5,21.331666666666667,21.331666666666667,0.06666666666666667,1.0,1.0,,,299430.7465220709,333473.63255616906,1935.2666666666667,1878.0933333333332,61.0,4.25,12.6,12.228333333333333,0.0,1.0,15191.0,98.9,15354.0,99.96,26.033333333333335,2.0,2.0,100.0,2024-12-02 07:00:00,0
172.16.15.150,1800.0,55.0,334880.0,0.0,0.0,0.0,1.5266666666666666,0.5383333333333333,0.115,22.09166666666667,22.825,24.021666666666665,24.021666666666665,0.1,1.0,1.0,,,309697.86195985915,422330.7120366541,5220.848333333332,3415.9616666666666,61.0,4.5,33.99,22.241666666666664,0.0,1.0,15191.0,98.9,15354.0,99.96,26.133333333333333,2.0,2.0,100.0,2024-12-02 07:30:00,0
172.16.15.150,1800.0,55.0,334880.0,0.0,0.0,0.0,1.4557142857142857,1.2457142857142858,0.07571428571428572,22.297142857142855,25.14428571428571,22.07857142857143,22.07857142857143,0.0,1.0,1.0,,,411623.57812789164,332281.6064938502,2187.007142857143,2876.058571428571,61.0,4.25,14.23857142857143,18.722857142857144,0.0,1.0,14722.0,95.85,15361.0,100.0,26.0,2.0,2.0,100.0,2024-12-02 08:00:00,0
172.16.15.150,1800.0,55.0,334940.0,0.0,0.0,0.0,1.1033333333333333,1.33,0.10000000000000002,23.485,23.44666666666667,22.905,22.905,0.0,1.0,1.0,,,507553.97455184796,346159.5140613391,3259.7833333333333,2863.963333333333,61.0,4.5,21.223333333333333,18.645,0.0,1.0,14722.0,95.85,15361.0,100.0,26.0,2.0,2.0,100.0,2024-12-02 08:30:00,0
172.16.15.150,1800.0,55.0,334940.0,0.0,0.0,0.0,2.908333333333333,1.3916666666666666,0.25166666666666665,26.03,22.718333333333334,25.310000000000002,25.310000000000002,0.12121212121212122,1.0,1.0,,,481502.9984177465,443714.4723063608,3340.922,4202.654,61.0,4.25,21.752,27.360000000000003,0.0,1.0,14722.0,95.85,15361.0,100.0,26.1,2.0,2.0,100.0,2024-12-02 09:00:00,0
172.16.15.150,1800.0,55.0,335000.0,0.0,0.0,0.0,2.0466666666666664,6.046666666666667,0.10166666666666667,24.498333333333335,26.135,21.701666666666668,21.701666666666668,0.0,1.0,1.0,,,720242.7613883403,381877.90548501845,3438.1133333333332,7894.613333333334,61.0,4.0,22.381666666666664,51.4,0.0,1.0,14722.0,95.85,15361.0,100.0,26.033333333333335,2.0,2.0,100.0,2024-12-02 09:30:00,0
172.16.15.150,1800.0,55.0,335000.0,0.0,0.0,0.0,1.7033333333333334,0.545,0.08333333333333333,22.49666666666667,23.87,22.694999999999997,22.694999999999997,0.034482758620689655,1.0,1.0,,,630371.6153830382,345386.3165097164,1400.4133333333332,4518.098333333333,61.0,3.75,9.116666666666667,29.41333333333333,0.0,1.0,14722.0,95.85,15361.0,100.0,26.0,2.0,2.0,100.0,2024-12-02 10:00:00,0
172.16.15.150,1800.0,55.0,335060.0,0.0,0.0,0.0,6.672,0.11599999999999999,0.08833333333333333,29.758,20.648,25.26,25.26,0.06666666666666667,1.0,1.0,,,285532.10118962184,358876.24198305665,3857.3683333333333,2400.9266666666667,61.0,4.0,25.111666666666668,15.63,0.0,1.0,14722.0,95.85,15361.0,100.0,26.033333333333335,2.0,2.0,100.0,2024-12-02 10:30:00,0
172.16.15.150,1800.0,55.0,335060.0,0.0,0.0,0.0,2.1999999999999997,0.43166666666666664,0.10400000000000001,23.55,22.775000000000002,21.878,21.878,0.2,1.0,1.0,,,235502.69424352518,335657.7632139023,1051.3116666666667,1723.4983333333332,61.0,3.75,6.843333333333334,11.221666666666666,0.0,1.0,14722.0,95.85,15361.0,100.0,26.151515151515152,2.0,2.0,100.0,2024-12-02 11:00:00,0
172.16.15.150,1800.0,55.0,335120.0,0.0,0.0,0.0,3.01,0.5183333333333333,0.09833333333333334,25.595,23.796666666666667,20.471666666666668,20.471666666666668,0.06666666666666667,1.0,1.0,,,282786.05414533993,330792.9252771222,2651.0316666666663,4539.656666666667,61.0,4.25,17.26,29.554999999999996,0.0,1.0,14722.0,95.85,15361.0,100.0,26.133333333333333,2.0,2.0,100.0,2024-12-02 11:30:00,0
172.16.15.150,1800.0,55.0,335120.0,0.0,0.0,0.0,0.945,0.7450000000000001,0.06666666666666667,22.268333333333334,24.598333333333333,21.680000000000003,21.680000000000003,0.3939393939393939,1.0,1.0,,,301413.26608876424,364915.7853971162,3511.0183333333334,1920.9800000000002,61.0,4.0,22.85666666666667,12.506666666666666,0.0,1.0,15753.0,100.0,15223.0,99.11,26.233333333333334,2.0,2.0,100.0,2024-12-02 12:00:00,0
172.16.15.150,1800.0,55.0,335180.0,0.0,0.0,0.0,1.556,1.3119999999999998,0.44399999999999995,22.881999999999998,23.404,24.766,24.766,0.43333333333333335,1.0,1.0,,,355210.70992257976,486210.64370320144,2910.7033333333334,1210.1850000000002,61.0,4.0,18.95,7.88,0.0,1.0,15753.0,100.0,15223.0,99.11,27.966666666666665,2.0,2.0,100.0,2024-12-02 12:30:00,0
172.16.15.150,1800.0,55.0,335180.0,0.0,0.0,0.0,1.1033333333333333,1.6266666666666667,0.535,21.22833333333333,25.145,22.918333333333333,22.918333333333333,0.6896551724137931,1.0,1.0,,,336881.65712487494,555980.3330163269,4957.366666666666,4701.328333333334,61.0,4.25,32.275,30.60666666666667,0.0,1.0,15753.0,100.0,15223.0,99.11,29.724137931034484,2.0,2.0,100.0,2024-12-02 13:00:00,0
172.16.15.150,1800.0,55.0,335240.0,0.0,0.0,0.0,3.473333333333333,2.165,0.14166666666666666,24.291666666666668,23.903333333333332,20.541666666666668,20.541666666666668,0.0,1.0,1.0,,,292156.23356775916,390789.673426699,2028.9233333333332,2130.813333333333,61.0,4.0,13.209999999999999,13.871666666666668,0.0,1.0,15753.0,100.0,15223.0,99.11,26.1,2.0,2.0,100.0,2024-12-02 13:30:00,0
172.16.15.150,1800.0,55.0,335240.0,0.0,0.0,0.0,2.11,0.8450000000000001,1.1199999999999999,25.915000000000003,20.84,20.93,20.93,0.0,1.0,1.0,,,180592.6000366902,154316.66305495022,987.3466666666667,817.7433333333333,61.0,4.0,6.428333333333334,5.321666666666666,0.0,1.0,15753.0,100.0,15223.0,99.11,26.03030303030303,2.0,2.0,100.0,2024-12-02 14:00:00,0
172.16.15.150,1800.0,55.0,335300.0,0.0,0.0,0.0,1.7983333333333331,4.47,0.09000000000000001,22.48,27.786666666666665,23.618333333333336,23.618333333333336,0.3,1.0,1.0,,,157157.44373406834,89708.42335682696,547.9250000000001,1386.1983333333335,61.0,3.75,3.5666666666666664,9.026666666666666,0.0,1.0,15753.0,100.0,15223.0,99.11,26.133333333333333,2.0,2.0,100.0,2024-12-02 14:30:00,0
172.16.15.150,1800.0,55.0,335300.0,0.0,0.0,0.0,1.2966666666666666,1.4949999999999999,0.11,24.646666666666665,25.715,21.766666666666666,21.766666666666666,0.36666666666666664,1.0,1.0,,,213261.14665500438,380224.1662750223,2696.305,2214.568333333333,61.0,4.0,17.555000000000003,14.416666666666666,0.0,1.0,15753.0,100.0,15223.0,99.11,29.3,2.0,2.0,100.0,2024-12-02 15:00:00,0
172.16.15.150,1800.0,55.0,335360.0,0.0,0.0,0.0,4.085,1.5,0.09166666666666667,25.666666666666668,23.285,23.72666666666667,23.72666666666667,0.43333333333333335,1.0,1.0,,,191387.48025660618,367348.0113340933,564.025,1150.6816666666666,61.0,4.0,3.6733333333333333,7.491666666666666,0.0,0.6666666666666666,15753.0,100.0,15223.0,99.11,29.0,2.0,2.0,100.0,2024-12-02 15:30:00,0
172.16.15.150,1800.0,55.0,335360.0,0.0,0.0,0.0,4.424285714285714,5.347142857142857,1.9985714285714284,27.009999999999998,25.397142857142857,38.548571428571435,38.548571428571435,0.15625,1.0,1.0,,,191787.3872470249,277113.0000854694,5783.57,940.8314285714287,61.0,3.75,37.65428571428571,6.1257142857142854,0.0,1.0,15628.0,100.0,15314.0,99.7,27.457142857142856,2.0,2.0,100.0,2024-12-02 16:00:00,0
172.16.15.150,1800.0,55.0,335420.0,0.0,0.0,0.0,2.783333333333333,0.81,0.075,23.03833333333333,23.906666666666666,21.540000000000003,21.540000000000003,0.1724137931034483,1.0,1.0,,,221772.83168587062,419135.4770958422,2631.5016666666666,853.3383333333333,61.0,4.0,17.133333333333336,5.5566666666666675,0.0,1.0,15628.0,100.0,15314.0,99.7,31.379310344827587,2.0,2.0,100.0,2024-12-02 16:30:00,0
172.16.15.150,1800.0,55.0,335420.0,0.0,0.0,0.0,1.2766666666666666,1.05,0.39166666666666666,24.621666666666666,25.40833333333333,22.92,22.92,0.4666666666666667,1.0,1.0,,,318533.70246427745,835318.9590073783,6987.6720000000005,1521.1299999999999,61.0,4.75,45.49,9.902,0.0,1.0,15628.0,100.0,15314.0,99.7,33.42424242424242,2.0,2.0,100.0,2024-12-02 17:00:00,0
172.16.15.150,1800.0,55.0,335480.0,0.0,0.0,0.0,1.0283333333333333,1.508333333333333,0.135,25.638333333333335,24.540000000000003,22.543333333333333,22.543333333333333,0.4,1.0,1.0,,,323853.60894276504,623580.9059009402,4747.845,2556.641666666667,61.0,4.0,30.911666666666665,16.645,0.6666666666666666,1.0,15628.0,100.0,15314.0,99.7,34.93333333333333,2.0,2.0,100.0,2024-12-02 17:30:00,0
172.16.15.150,1800.0,55.0,335480.0,0.0,0.0,0.0,0.7116666666666668,1.3266666666666667,0.075,21.376666666666665,26.456666666666667,22.301666666666666,22.301666666666666,0.3939393939393939,1.0,1.0,,,129506.74121027935,182356.08957925523,2864.681666666667,558.1999999999999,61.0,3.25,18.650000000000002,3.6333333333333333,0.0,1.0,15628.0,100.0,15314.0,99.7,28.866666666666667,2.0,2.0,100.0,2024-12-02 18:00:00,0
172.16.15.150,1800.0,55.0,335540.0,0.0,0.0,0.0,5.17,1.06,0.11400000000000002,23.616,22.516,23.244,23.244,0.06666666666666667,1.0,1.0,,,33166.22546141761,63975.10377541966,477.2683333333334,258.5133333333333,61.0,3.25,3.108333333333333,1.6849999999999998,0.0,1.0,15628.0,100.0,15314.0,99.7,26.066666666666666,2.0,2.0,100.0,2024-12-02 18:30:00,0
172.16.15.150,1800.0,55.0,335540.0,0.0,0.0,0.0,1.6000000000000003,2.026666666666667,0.13166666666666668,24.865,24.83,24.006666666666664,24.006666666666664,0.0,1.0,1.0,,,31978.844864255807,48569.131010098456,442.99500000000006,317.47499999999997,61.0,3.5,2.8833333333333333,2.065,0.0,1.0,15628.0,100.0,15314.0,99.7,26.0,2.0,2.0,100.0,2024-12-02 19:00:00,0
172.16.15.150,1800.0,55.0,335600.0,0.0,0.0,0.0,4.781666666666667,0.315,0.075,25.64,22.688333333333333,21.47666666666667,21.47666666666667,0.1,1.0,1.0,,,32274.233302932982,48569.865343335,384.2966666666667,254.91666666666666,61.0,3.25,2.5,1.6600000000000001,0.0,1.0,15628.0,100.0,15314.0,99.7,26.066666666666666,2.0,2.0,100.0,2024-12-02 19:30:00,0
172.16.15.150,1800.0,55.0,335600.0,0.0,0.0,0.0,1.6383333333333334,1.3716666666666668,0.06333333333333334,23.871666666666666,22.635,25.573333333333334,25.573333333333334,0.1724137931034483,1.0,1.0,,,40572.954669993116,50747.22765374802,427.52500000000003,302.37333333333333,61.0,3.75,2.7816666666666663,1.97,0.6896551724137931,1.0,15591.0,100.0,15448.0,100.0,26.655172413793103,2.0,2.0,100.0,2024-12-02 20:00:00,0
172.16.15.150,1800.0,55.0,335660.0,0.0,0.0,0.0,2.268333333333333,1.3233333333333335,0.07166666666666667,25.036666666666665,23.215,22.71666666666667,22.71666666666667,0.1,1.0,1.0,,,41439.18049008353,48164.51104251432,439.965,315.52833333333336,61.0,3.5,2.865,2.0566666666666666,0.0,1.0,15591.0,100.0,15448.0,100.0,26.033333333333335,2.0,2.0,100.0,2024-12-02 20:30:00,0
172.16.15.150,1800.0,55.0,335660.0,0.0,0.0,0.0,3.4266666666666663,0.14666666666666667,0.13,28.853333333333335,19.268333333333334,21.488333333333333,21.488333333333333,0.0,1.0,1.0,,,42693.851868846265,49138.60869384491,407.02666666666664,277.7283333333333,62.0,3.5,2.65,1.8066666666666666,0.0,1.0,15591.0,100.0,15448.0,100.0,26.033333333333335,2.0,2.0,100.0,2024-12-02 21:00:00,0
172.16.15.150,1800.0,55.0,335720.0,0.0,0.0,0.0,3.2616666666666667,3.8666666666666667,0.09999999999999999,23.651666666666667,28.361666666666665,21.53333333333333,21.53333333333333,0.03333333333333333,1.0,1.0,,,40479.751221148064,49049.534160419884,405.1466666666667,391.9316666666667,61.0,3.25,2.638333333333333,2.5500000000000003,0.0,1.0,15591.0,100.0,15448.0,100.0,26.066666666666666,2.0,2.0,100.0,2024-12-02 21:30:00,0
172.16.15.150,1800.0,55.0,335720.0,0.0,0.0,0.0,3.176666666666667,0.6383333333333333,0.10166666666666668,27.991666666666664,25.593333333333334,22.64833333333333,22.64833333333333,0.0,1.0,1.0,,,35361.89683226511,48619.405271407515,405.9866666666667,295.73833333333334,61.0,3.5,2.645,1.925,0.0,1.0,15591.0,100.0,15448.0,100.0,26.03125,2.0,2.0,100.0,2024-12-02 22:00:00,0
172.16.15.150,1800.0,55.0,335780.0,0.0,0.0,0.0,5.45,5.388333333333333,0.05833333333333333,26.861666666666668,25.575,23.866666666666664,23.866666666666664,0.1,1.0,1.0,,,32533.47264816814,49114.07633569095,366.1716666666666,264.49,61.0,3.75,2.3850000000000002,1.7233333333333334,0.0,1.0,15591.0,100.0,15448.0,100.0,26.066666666666666,2.0,2.0,100.0,2024-12-02 22:30:00,0
172.16.15.150,1800.0,55.0,335780.0,0.0,0.0,0.0,1.9183333333333332,1.0216666666666667,0.11,24.319999999999997,21.86,22.60166666666667,22.60166666666667,0.034482758620689655,1.0,1.0,,,33031.56736225937,49369.6295041307,393.81333333333333,274.65166666666664,61.0,3.25,2.565,1.79,0.0,1.0,15591.0,100.0,15448.0,100.0,26.03448275862069,2.0,2.0,100.0,2024-12-02 23:00:00,0
172.16.15.150,1800.0,55.0,335840.0,0.0,0.0,0.0,3.776666666666667,1.615,0.11,26.263333333333332,24.65833333333333,21.688333333333333,21.688333333333333,0.1,1.0,1.0,,,36996.944261918405,49522.48949241069,394.4983333333334,260.585,61.0,3.5,2.5683333333333334,1.6966666666666665,0.0,1.0,15591.0,100.0,15448.0,100.0,26.033333333333335,2.0,2.0,100.0,2024-12-02 23:30:00,0
172.16.15.150,1800.0,55.0,335840.0,0.0,0.0,0.0,0.5371428571428571,0.54,0.14857142857142858,24.64428571428571,23.642857142857142,22.134285714285713,22.134285714285713,0.125,1.0,1.0,,,36931.0321957899,51285.387991811054,372.56714285714287,277.54,61.0,3.5,2.4257142857142857,1.8071428571428572,0.0,1.0,15816.0,100.0,15654.0,100.0,26.0625,2.0,2.0,100.0,2024-12-03 00:00:00,0
172.16.15.150,1800.0,55.0,335900.0,0.0,0.0,0.0,1.14,2.09,0.03,27.12,24.77,26.17,26.17,0.1,1.0,1.0,,,31420.5742561638,48658.177472420975,337.27,174.12,61.0,4.0,2.2,1.13,0.0,1.0,15816.0,100.0,15654.0,100.0,26.233333333333334,2.0,2.0,100.0,2024-12-03 00:30:00,0
172.16.15.150,1800.0,55.0,335900.0,0.0,0.0,0.0,1.14,2.09,0.03,27.12,24.77,26.17,26.17,0.1,1.0,1.0,,,41200.971340464814,52663.10678345213,337.27,174.12,61.0,4.0,2.2,1.13,0.0,1.0,15816.0,100.0,15654.0,100.0,26.1,2.0,2.0,100.0,2024-12-03 01:00:00,0
172.16.15.150,1800.0,55.0,335900.0,0.0,0.0,0.0,1.14,2.09,0.03,27.12,24.77,26.17,26.17,0.0,1.0,1.0,,,38043.87799739953,49624.75303958945,337.27,174.12,61.0,4.0,2.2,1.13,0.0,1.0,15816.0,100.0,15654.0,100.0,26.0,2.0,2.0,100.0,2024-12-03 01:30:00,0
172.16.15.150,1800.0,55.0,335900.0,0.0,0.0,0.0,1.14,2.09,0.03,27.12,24.77,26.17,26.17,0.0,1.0,1.0,,,36541.09999711459,50532.16984051946,337.27,174.12,61.0,4.0,2.2,1.13,0.0,1.0,15816.0,100.0,15654.0,100.0,26.066666666666666,2.0,2.0,100.0,2024-12-03 02:00:00,0
172.16.15.150,1800.0,55.0,335900.0,0.0,0.0,0.0,1.14,2.09,0.03,27.12,24.77,26.17,26.17,0.0,1.0,1.0,,,52355.4173144308,51616.353352441234,337.27,174.12,61.0,4.0,2.2,1.13,0.0,1.0,15816.0,100.0,15654.0,100.0,26.03448275862069,2.0,2.0,100.0,2024-12-03 02:30:00,0
172.16.15.150,1800.0,55.0,335900.0,0.0,0.0,0.0,1.14,2.09,0.03,27.12,24.77,26.17,26.17,0.1,1.0,1.0,,,579725.7022816624,311852.91531054967,337.27,174.12,61.0,4.0,2.2,1.13,0.6666666666666666,1.0,15816.0,100.0,15654.0,100.0,28.533333333333335,2.0,2.0,100.0,2024-12-03 03:00:00,0
172.16.15.150,1800.0,55.0,335900.0,0.0,0.0,0.0,1.14,2.09,0.03,27.12,24.77,26.17,26.17,0.5333333333333333,1.0,1.0,,,224460.7005456276,271365.6627510139,337.27,174.12,61.0,4.0,2.2,1.13,0.0,1.0,15816.0,100.0,15654.0,100.0,32.2,2.0,2.0,100.0,2024-12-03 03:30:00,0
172.16.15.150,1800.0,55.0,335900.0,0.0,0.0,0.0,1.14,2.09,0.03,27.12,24.77,26.17,26.17,0.23333333333333334,1.0,1.0,,,776420.4132328611,414513.4837199669,337.27,174.12,61.0,4.0,2.2,1.13,0.0,1.0,15816.0,100.0,15654.0,100.0,27.466666666666665,2.0,2.0,100.0,2024-12-03 04:00:00,0
172.16.15.150,1800.0,55.0,335900.0,0.0,0.0,0.0,1.14,2.09,0.03,27.12,24.77,26.17,26.17,0.2,1.0,1.0,,,265718.3618661648,362633.56676256174,337.27,174.12,61.0,4.0,2.2,1.13,0.0,1.0,15816.0,100.0,15654.0,100.0,29.933333333333334,2.0,2.0,100.0,2024-12-03 04:30:00,0
172.16.15.150,1800.0,55.0,335900.0,0.0,0.0,0.0,1.14,2.09,0.03,27.12,24.77,26.17,26.17,0.030303030303030304,1.0,1.0,,,719079.101813158,346976.18905418797,337.27,174.12,61.0,4.0,2.2,1.13,0.0,1.0,15816.0,100.0,15654.0,100.0,26.166666666666668,2.0,2.0,100.0,2024-12-03 05:00:00,0
172.16.15.150,1800.0,55.0,335900.0,0.0,0.0,0.0,1.14,2.09,0.03,27.12,24.77,26.17,26.17,0.10344827586206896,1.0,1.0,,,215177.03228453043,281919.4707194874,337.27,174.12,61.0,4.0,2.2,1.13,0.0,1.0,15816.0,100.0,15654.0,100.0,26.103448275862068,2.0,2.0,100.0,2024-12-03 05:30:00,0
172.16.15.150,1800.0,55.0,335900.0,0.0,0.0,0.0,4.867500000000001,0.115,0.0975,27.252499999999998,22.88,22.5575,22.5575,0.23333333333333334,1.0,1.0,,,288561.31433161214,398552.6783370875,3362.2325,4147.3975,61.0,4.0,21.89,27.002499999999998,0.0,1.0,15816.0,100.0,15654.0,100.0,26.3,2.0,2.0,100.0,2024-12-03 06:00:00,0
172.16.15.150,1800.0,55.0,336260.0,0.0,0.0,0.0,6.845,4.483333333333333,0.09500000000000001,27.31833333333333,27.143333333333334,21.708333333333332,21.708333333333332,0.2,1.0,1.0,,,286919.5346651811,347969.8905423062,3731.2766666666666,2093.601666666667,61.0,3.75,24.291666666666668,13.631666666666666,0.0,1.0,15816.0,100.0,15654.0,100.0,26.166666666666668,2.0,2.0,100.0,2024-12-03 06:30:00,0
172.16.15.150,1800.0,55.0,336260.0,0.0,0.0,0.0,2.225,0.6716666666666667,0.25333333333333335,22.996666666666666,23.313333333333333,22.64833333333333,22.64833333333333,0.09090909090909091,1.0,1.0,,,297391.4392025319,352061.4566551384,3533.116666666667,1967.5266666666666,61.0,4.0,23.00166666666667,12.81,0.0,1.0,15816.0,100.0,15654.0,100.0,26.1,2.0,2.0,100.0,2024-12-03 07:00:00,0
172.16.15.150,1800.0,55.0,336320.0,0.0,0.0,0.0,1.3666666666666665,0.8983333333333334,0.09166666666666667,25.028333333333332,24.423333333333332,21.498333333333335,21.498333333333335,0.03333333333333333,1.0,1.0,,,254613.53405424216,346774.73383633414,2088.4,1760.6883333333335,61.0,3.75,13.594999999999999,11.463333333333333,0.0,1.0,15816.0,100.0,15654.0,100.0,26.066666666666666,2.0,2.0,100.0,2024-12-03 07:30:00,0
172.16.15.150,1800.0,55.0,336320.0,0.0,0.0,0.0,1.28,2.3971428571428572,0.07857142857142858,22.66,20.702857142857145,25.162857142857142,25.162857142857142,0.0,1.0,1.0,,,303843.32368529274,364144.30122008966,2894.96,2691.911428571428,61.0,4.0,18.84857142857143,17.525714285714283,0.0,1.0,14584.0,94.95,14979.0,97.52,26.03125,2.0,2.0,100.0,2024-12-03 08:00:00,0
172.16.15.150,1800.0,55.0,336380.0,0.0,0.0,8.333333333333334,1.315,1.995,0.10666666666666667,22.255,22.458333333333332,40.51,40.51,0.23333333333333334,1.0,1.0,,,302092.2338046112,397473.32397136796,2059.9900000000002,3104.883333333333,61.0,4.25,13.409999999999998,20.213333333333335,0.0,1.0,14584.0,94.95,14979.0,97.52,26.233333333333334,2.0,2.0,100.0,2024-12-03 08:30:00,0
172.16.15.150,1800.0,55.0,336380.0,0.0,0.0,0.0,1.0933333333333333,3.126666666666667,0.08166666666666667,23.56833333333333,24.791666666666668,22.701666666666668,22.701666666666668,0.1724137931034483,1.0,1.0,,,340334.0650767469,397433.88177164353,2276.5739999999996,2074.848,61.0,4.0,14.819999999999999,13.508000000000001,0.0,1.0,14584.0,94.95,14979.0,97.52,26.275862068965516,2.0,2.0,100.0,2024-12-03 09:00:00,0
172.16.15.150,1800.0,55.5,336440.0,0.0,0.0,0.0,1.6016666666666666,1.1466666666666667,0.09833333333333333,24.676666666666666,22.423333333333332,21.444999999999997,21.444999999999997,0.23333333333333334,1.0,1.0,,,263349.2610122063,391444.066379046,3633.315,1623.3866666666665,61.0,4.25,23.655,10.568333333333333,0.0,1.0,14584.0,94.95,14979.0,97.52,26.133333333333333,2.0,2.0,100.0,2024-12-03 09:30:00,0
