equipment,ip_address,incident_time
23012-Eltex2,172.20.11.30,2024-10-13 08:44:15
23012-Eltex2,172.20.11.30,2024-10-13 08:44:15
63003-s-terra2,198.18.144.234,2024-10-13 08:45:14
14009-Eltex2,172.20.23.234,2024-10-13 08:50:13
14002-Eltex2,172.20.23.206,2024-10-13 08:50:19
23012-Eltex2,172.20.11.30,2024-10-13 08:54:15
23012-Eltex2,172.20.11.30,2024-10-13 08:54:15
74010-Eltex2,172.20.15.254,2024-10-13 08:55:13
66064-Eltex1,172.16.30.182,2024-10-13 08:53:16
14002-Eltex1,172.16.23.206,2024-10-13 08:56:18
23012-Eltex2,172.20.11.30,2024-10-13 09:08:18
23012-Eltex2,172.20.11.30,2024-10-13 09:08:18
50076-s-terra2,198.18.134.218,2024-10-13 09:13:15
14002-Eltex2,172.20.23.206,2024-10-13 09:17:18
32010-Eltex2,172.20.32.126,2024-10-13 09:16:13
50124-Eltex2,172.20.2.206,2024-10-13 08:35:15
50123-Eltex2,172.20.4.246,2024-10-13 08:35:15
50076-Eltex2,172.20.4.218,2024-10-13 09:21:14
50035-Eltex2,172.20.3.94,2024-10-13 08:40:14
50122-Eltex1,172.16.3.54,2024-10-13 08:40:15
50080-Eltex2,172.20.2.254,2024-10-13 08:45:14
50047-Eltex2,172.20.3.90,2024-10-13 08:45:13
50081-Eltex2,172.20.4.238,2024-10-13 08:45:13
50082-Eltex2,172.20.3.110,2024-10-13 08:45:13
50076-s-terra2,198.18.134.218,2024-10-13 09:28:17
50089-Eltex2,172.20.2.182,2024-10-13 08:45:14
50048-Eltex1,172.16.3.86,2024-10-13 08:45:14
50037-Eltex2,172.20.24.246,2024-10-13 08:45:14
61029-Eltex2,172.20.10.194,2024-10-13 09:33:15
23012-Eltex2,172.20.11.30,2024-10-13 09:34:15
23012-Eltex2,172.20.11.30,2024-10-13 09:34:15
50067-Eltex2,172.20.20.166,2024-10-13 08:50:14
50045-Eltex2,172.20.3.62,2024-10-13 08:50:15
50118-Eltex2,172.20.2.178,2024-10-13 08:50:15
50076-Eltex2,172.20.4.218,2024-10-13 09:36:14
50021-Eltex2,172.20.4.206,2024-10-13 08:55:14
50033-Eltex2,172.20.2.222,2024-10-13 08:55:13
77090-Eltex2,172.20.1.106,2024-10-13 08:10:33
50086-Eltex2,172.20.5.2,2024-10-13 08:55:14
50084-Eltex2,172.20.3.14,2024-10-13 08:55:13
50125-Eltex2,172.20.3.98,2024-10-13 08:55:13
50121-Eltex1,172.16.3.58,2024-10-13 08:55:15
50076-s-terra2,198.18.134.218,2024-10-13 09:40:14
50076-Eltex2,172.20.4.218,2024-10-13 09:45:14
50076-s-terra2,198.18.134.218,2024-10-13 09:47:14
50076-s-terra2,198.18.134.218,2024-10-13 09:53:14
50122-Eltex1,172.16.3.54,2024-10-13 10:02:13
50076-s-terra2,198.18.134.218,2024-10-13 10:04:18
23012-Eltex2,172.20.11.30,2024-10-13 10:05:15
23012-Eltex2,172.20.11.30,2024-10-13 10:05:15
39008-Eltex2,172.20.9.22,2024-10-13 10:05:13
78094-Eltex2,172.20.26.158,2024-10-13 10:04:13
11012-s-terra2,198.18.161.106,2024-10-13 10:07:14
39003-s-terra1,198.18.27.86,2024-10-13 10:06:17
35002-Eltex2,172.20.6.10,2024-10-13 10:07:14
29012-Eltex2,172.20.26.250,2024-10-13 10:08:14
50076-s-terra2,198.18.134.218,2024-10-13 10:08:14
53005-s-terra2,198.18.136.206,2024-10-13 10:08:17
11001-s-terra2,198.18.136.126,2024-10-13 10:08:14
78094-Eltex2,172.20.26.158,2024-10-13 10:10:14
53004-s-terra2,198.18.136.202,2024-10-13 10:08:16
78089-Eltex2,172.20.25.170,2024-10-13 10:08:13
39003-Eltex1,172.16.25.86,2024-10-13 10:09:18
29019-Eltex2,172.20.33.150,2024-10-13 10:10:10
50107-Eltex2,172.20.2.226,2024-10-13 10:12:12
23012-Eltex2,172.20.11.30,2024-10-13 10:19:15
23012-Eltex2,172.20.11.30,2024-10-13 10:19:15
50076-s-terra2,198.18.134.218,2024-10-13 10:26:14
50107-Eltex2,172.20.2.226,2024-10-13 10:25:11
23012-Eltex2,172.20.11.30,2024-10-13 10:28:18
23012-Eltex2,172.20.11.30,2024-10-13 10:28:18
50107-Eltex2,172.20.2.226,2024-10-13 10:32:12
50076-s-terra2,198.18.134.218,2024-10-13 10:33:14
50076-Eltex2,172.20.4.218,2024-10-13 09:20:38
23012-Eltex2,172.20.11.30,2024-10-13 10:44:15
23012-Eltex2,172.20.11.30,2024-10-13 10:44:15
46017-Eltex2,172.20.10.14,2024-10-13 10:45:15
50076-s-terra2,198.18.134.218,2024-10-13 09:20:42
50076-Eltex2,172.20.4.218,2024-10-13 09:20:42
50076-Eltex2,172.20.4.218,2024-10-13 09:20:42
50122-Eltex1,172.16.3.54,2024-10-13 10:49:13
50089-Eltex2,172.20.2.182,2024-10-13 10:53:16
39008-Eltex2,172.20.9.22,2024-10-13 10:52:14
78094-Eltex2,172.20.26.158,2024-10-13 10:52:14
50122-Eltex1,172.16.3.54,2024-10-13 10:53:13
50076-s-terra2,198.18.134.218,2024-10-13 11:10:14
50076-Eltex2,172.20.4.218,2024-10-13 11:10:14
50076-Eltex2,172.20.4.218,2024-10-13 11:10:14
50076-s-terra2,198.18.134.218,2024-10-13 11:13:14
50076-Eltex2,172.20.4.218,2024-10-13 11:13:14
50076-Eltex2,172.20.4.218,2024-10-13 11:13:14
23012-Eltex2,172.20.11.30,2024-10-13 11:19:15
77280-Eltex1,172.16.29.82,2024-10-13 11:20:18
50076-s-terra2,198.18.134.218,2024-10-13 11:24:14
50076-Eltex2,172.20.4.218,2024-10-13 11:24:14
50076-Eltex2,172.20.4.218,2024-10-13 11:24:14
23012-Eltex2,172.20.11.30,2024-10-13 11:24:15
23012-Eltex2,172.20.11.30,2024-10-13 11:25:14
23012-Eltex2,172.20.11.30,2024-10-13 11:27:26
29014-Eltex2,172.20.29.50,2024-10-13 11:30:21
29014-Eltex2,172.20.29.50,2024-10-13 11:30:21
29016-Eltex2,172.20.31.186,2024-10-13 11:30:21
29016-Eltex2,172.20.31.186,2024-10-13 11:30:21
23012-Eltex2,172.20.11.30,2024-10-13 11:44:16
23012-Eltex2,172.20.11.30,2024-10-13 11:44:16
50124-Eltex2,172.20.2.206,2024-10-13 11:47:16
24011-Eltex2,172.20.22.78,2024-10-13 11:50:12
24011-Eltex1,172.16.22.78,2024-10-13 11:50:12
24011-Eltex2,172.20.22.78,2024-10-13 11:52:13
24011-Eltex1,172.16.22.78,2024-10-13 11:50:16
24011-Eltex2,172.20.22.78,2024-10-13 11:50:16
24011-s-terra1,198.18.24.78,2024-10-13 11:56:02
24011-s-terra2,198.18.152.78,2024-10-13 11:56:04
50076-s-terra2,198.18.134.218,2024-10-13 11:59:14
50076-Eltex2,172.20.4.218,2024-10-13 11:59:14
50076-Eltex2,172.20.4.218,2024-10-13 11:59:14
50076-s-terra2,198.18.134.218,2024-10-13 12:03:14
50076-Eltex2,172.20.4.218,2024-10-13 12:03:14
50076-Eltex2,172.20.4.218,2024-10-13 12:03:14
23012-Eltex2,172.20.11.30,2024-10-13 12:04:15
23012-Eltex2,172.20.11.30,2024-10-13 12:04:15
38020-Eltex2,172.20.22.238,2024-10-13 12:16:14
50076-s-terra2,198.18.134.218,2024-10-13 12:15:14
50076-Eltex2,172.20.4.218,2024-10-13 12:15:14
50076-Eltex2,172.20.4.218,2024-10-13 12:15:14
50094-Eltex2,172.20.5.34,2024-10-13 12:20:13
38020-Eltex2,172.20.22.238,2024-10-13 12:26:14
50086-Eltex1,172.16.5.2,2024-10-13 12:32:16
50089-Eltex2,172.20.2.182,2024-10-13 12:30:17
77169-Eltex1,172.16.1.226,2024-10-13 12:33:11
50076-s-terra2,198.18.134.218,2024-10-13 12:35:14
50076-Eltex2,172.20.4.218,2024-10-13 12:35:14
50076-Eltex2,172.20.4.218,2024-10-13 12:35:14
23012-Eltex2,172.20.11.30,2024-10-13 12:39:15
23012-Eltex2,172.20.11.30,2024-10-13 12:39:15
50094-Eltex2,172.20.5.34,2024-10-13 12:40:14
50122-Eltex1,172.16.3.54,2024-10-13 12:41:13
50076-s-terra2,198.18.134.218,2024-10-13 12:49:13
50076-Eltex2,172.20.4.218,2024-10-13 12:49:13
50076-Eltex2,172.20.4.218,2024-10-13 12:49:13
50094-Eltex2,172.20.5.34,2024-10-13 12:51:13
11009-Eltex2,172.20.27.198,2024-10-13 12:45:19
50076-s-terra2,198.18.134.218,2024-10-13 13:04:14
50076-Eltex2,172.20.4.218,2024-10-13 13:04:14
50076-Eltex2,172.20.4.218,2024-10-13 13:04:14
23012-Eltex2,172.20.11.30,2024-10-13 13:07:14
23012-Eltex2,172.20.11.30,2024-10-13 13:18:15
32010-Eltex2,172.20.32.126,2024-10-13 13:19:13
23012-Eltex2,172.20.11.30,2024-10-13 13:25:14
44003-Eltex2,172.20.5.246,2024-10-13 13:24:13
23012-Eltex2,172.20.11.30,2024-10-13 13:25:15
23012-Eltex2,172.20.11.30,2024-10-13 13:27:15
63001-Eltex1,172.16.14.226,2024-10-13 13:29:14
44003-s-terra2,198.18.135.246,2024-10-13 13:35:13
50086-Eltex1,172.16.5.2,2024-10-13 13:37:13
50086-Eltex2,172.20.5.2,2024-10-13 13:37:13
23012-Eltex2,172.20.11.30,2024-10-13 13:38:20
23012-Eltex2,172.20.11.30,2024-10-13 13:38:20
23062-Eltex1,172.16.34.18,2024-10-13 13:39:09
50094-Eltex2,172.20.5.34,2024-10-13 12:20:34
51019-Eltex2,172.20.29.58,2024-10-13 13:44:16
23012-Eltex2,172.20.11.30,2024-10-13 13:44:14
23012-Eltex2,172.20.11.30,2024-10-13 13:44:14
50094-Eltex2,172.20.5.34,2024-10-13 12:20:38
44003-Eltex2,172.20.5.246,2024-10-13 13:51:13
50094-Eltex2,172.20.5.34,2024-10-13 13:54:14
50094-Eltex2,172.20.5.34,2024-10-13 13:54:14
23062-s-terra1,198.18.36.18,2024-10-13 13:51:01
44003-s-terra2,198.18.135.246,2024-10-13 13:55:13
44003-Eltex2,172.20.5.246,2024-10-13 14:01:13
23012-Eltex2,172.20.11.30,2024-10-13 14:09:15
23012-Eltex2,172.20.11.30,2024-10-13 14:09:15
44003-s-terra2,198.18.135.246,2024-10-13 14:14:13
50107-Eltex2,172.20.2.226,2024-10-13 13:35:19
23012-Eltex2,172.20.11.30,2024-10-13 14:23:15
23012-Eltex2,172.20.11.30,2024-10-13 14:23:15
44003-s-terra2,198.18.135.246,2024-10-13 14:23:16
23012-Eltex2,172.20.11.30,2024-10-13 14:39:14
23012-Eltex2,172.20.11.30,2024-10-13 14:39:14
23012-Eltex2,172.20.11.30,2024-10-13 14:44:14
23012-Eltex2,172.20.11.30,2024-10-13 14:44:14
44003-s-terra2,198.18.135.246,2024-10-13 14:54:12
44003-Eltex2,172.20.5.246,2024-10-13 13:30:32
63001-Eltex1,172.16.14.226,2024-10-13 15:05:16
23012-Eltex2,172.20.11.30,2024-10-13 15:10:14
23012-Eltex2,172.20.11.30,2024-10-13 15:10:14
44003-s-terra2,198.18.135.246,2024-10-13 15:24:13
44003-Eltex2,172.20.5.246,2024-10-13 15:24:13
23012-Eltex2,172.20.11.30,2024-10-13 15:28:28
23012-Eltex2,172.20.11.30,2024-10-13 15:28:28
44003-s-terra2,198.18.135.246,2024-10-13 15:34:13
44003-Eltex2,172.20.5.246,2024-10-13 15:34:13
77152-Eltex2,172.20.1.150,2024-10-13 15:39:13
44003-s-terra2,198.18.135.246,2024-10-13 15:38:16
44003-Eltex2,172.20.5.246,2024-10-13 15:38:16
77152-Eltex2,172.20.1.150,2024-10-13 15:48:13
44003-s-terra2,198.18.135.246,2024-10-13 15:50:13
44003-Eltex2,172.20.5.246,2024-10-13 15:50:13
50122-Eltex1,172.16.3.54,2024-10-13 15:56:13
50086-Eltex2,172.20.5.2,2024-10-13 15:40:31
50086-Eltex2,172.20.5.2,2024-10-13 15:59:17
50122-Eltex1,172.16.3.54,2024-10-13 16:00:13
77286-Eltex1,172.16.30.118,2024-10-13 16:02:12
65007-s-terra2,198.18.162.194,2024-10-13 16:03:14
23012-Eltex2,172.20.11.30,2024-10-13 16:04:15
23012-Eltex2,172.20.11.30,2024-10-13 16:04:15
44003-s-terra2,198.18.135.246,2024-10-13 16:05:12
44003-Eltex2,172.20.5.246,2024-10-13 16:05:12
50048-Eltex1,172.16.3.86,2024-10-13 16:11:17
16023-Eltex2,172.20.13.194,2024-10-13 16:13:15
16023-Eltex2,172.20.13.194,2024-10-13 16:15:15
44003-s-terra2,198.18.135.246,2024-10-13 16:20:13
44003-Eltex2,172.20.5.246,2024-10-13 16:20:13
32010-Eltex2,172.20.32.126,2024-10-13 16:22:14
44003-s-terra2,198.18.135.246,2024-10-13 16:34:18
44003-Eltex2,172.20.5.246,2024-10-13 16:34:18
23012-Eltex2,172.20.11.30,2024-10-13 16:39:23
23012-Eltex2,172.20.11.30,2024-10-13 16:39:23
23012-Eltex2,172.20.11.30,2024-10-13 16:49:14
23012-Eltex2,172.20.11.30,2024-10-13 16:49:14
89006-Eltex2,172.20.19.226,2024-10-13 16:05:14
44003-s-terra2,198.18.135.246,2024-10-13 16:53:17
44003-Eltex2,172.20.5.246,2024-10-13 16:53:17
44003-s-terra2,198.18.135.246,2024-10-13 16:59:13
44003-Eltex2,172.20.5.246,2024-10-13 16:59:13
50089-Eltex2,172.20.2.182,2024-10-13 17:08:18
23012-Eltex2,172.20.11.30,2024-10-13 17:14:14
23012-Eltex2,172.20.11.30,2024-10-13 17:14:14
50033-Eltex2,172.20.2.222,2024-10-13 17:19:14
75017-Eltex2,172.20.23.142,2024-10-13 17:18:15
23012-Eltex2,172.20.11.30,2024-10-13 17:23:20
23012-Eltex2,172.20.11.30,2024-10-13 17:23:20
50081-Eltex2,172.20.4.238,2024-10-13 17:32:13
50047-Eltex2,172.20.3.90,2024-10-13 16:50:13
44003-s-terra2,198.18.135.246,2024-10-13 17:39:13
44003-Eltex2,172.20.5.246,2024-10-13 17:39:13
50121-Eltex1,172.16.3.58,2024-10-13 16:55:16
23012-Eltex2,172.20.11.30,2024-10-13 17:43:15
23012-Eltex2,172.20.11.30,2024-10-13 17:43:15
44003-s-terra2,198.18.135.246,2024-10-13 17:54:13
44003-Eltex2,172.20.5.246,2024-10-13 17:54:13
50089-Eltex2,172.20.2.182,2024-10-13 17:58:18
23055-Eltex2,172.20.30.74,2024-10-13 18:04:19
23014-Eltex2,172.20.11.38,2024-10-13 18:05:12
23015-Eltex2,172.20.11.42,2024-10-13 18:05:13
26009-Eltex2,172.20.11.174,2024-10-13 18:05:12
23051-Eltex2,172.20.27.182,2024-10-13 18:05:14
23054-Eltex2,172.20.29.170,2024-10-13 18:05:13
23045-Eltex2,172.20.27.2,2024-10-13 18:05:13
26008-Eltex2,172.20.11.170,2024-10-13 18:05:14
30010-Eltex2,172.20.33.26,2024-10-13 18:05:14
50124-Eltex2,172.20.2.206,2024-10-13 18:10:18
44003-s-terra2,198.18.135.246,2024-10-13 18:09:16
44003-Eltex2,172.20.5.246,2024-10-13 18:09:16
50124-Eltex2,172.20.2.206,2024-10-13 18:20:18
44003-s-terra2,198.18.135.246,2024-10-13 18:21:13
44003-Eltex2,172.20.5.246,2024-10-13 18:21:13
50086-Eltex2,172.20.5.2,2024-10-13 18:27:17
77090-Eltex2,172.20.1.106,2024-10-13 17:00:36
50089-Eltex2,172.20.2.182,2024-10-13 18:30:16
31012-Eltex2,172.20.10.70,2024-10-13 18:30:13
44003-s-terra2,198.18.135.246,2024-10-13 18:29:18
44003-Eltex2,172.20.5.246,2024-10-13 18:29:18
23012-Eltex2,172.20.11.30,2024-10-13 18:38:14
23012-Eltex2,172.20.11.30,2024-10-13 18:38:14
23012-Eltex2,172.20.11.30,2024-10-13 18:00:16
23012-Eltex2,172.20.11.30,2024-10-13 18:45:14
50035-Eltex2,172.20.3.94,2024-10-13 18:05:14
44003-s-terra2,198.18.135.246,2024-10-13 18:58:16
44003-Eltex2,172.20.5.246,2024-10-13 18:58:16
89006-Eltex2,172.20.19.226,2024-10-13 18:15:14
23012-Eltex2,172.20.11.30,2024-10-13 19:07:14
23012-Eltex2,172.20.11.30,2024-10-13 19:07:14
44003-s-terra2,198.18.135.246,2024-10-13 19:11:13
44003-Eltex2,172.20.5.246,2024-10-13 19:11:13
44004-Eltex1,172.16.5.250,2024-10-13 19:14:13
77152-Eltex2,172.20.1.150,2024-10-13 18:00:35
44003-s-terra2,198.18.135.246,2024-10-13 19:20:13
44003-Eltex2,172.20.5.246,2024-10-13 19:20:13
50086-Eltex2,172.20.5.2,2024-10-13 19:22:17
23012-Eltex2,172.20.11.30,2024-10-13 19:24:14
23012-Eltex2,172.20.11.30,2024-10-13 19:24:14
14002-Eltex2,172.20.23.206,2024-10-13 19:27:20
50122-Eltex1,172.16.3.54,2024-10-13 19:26:13
23014-Eltex2,172.20.11.38,2024-10-13 19:33:13
23015-Eltex2,172.20.11.42,2024-10-13 19:33:11
26009-Eltex2,172.20.11.174,2024-10-13 19:33:12
50124-Eltex2,172.20.2.206,2024-10-13 19:34:18
23051-Eltex2,172.20.27.182,2024-10-13 19:33:13
44003-s-terra2,198.18.135.246,2024-10-13 19:34:13
44003-Eltex2,172.20.5.246,2024-10-13 19:34:13
26008-Eltex2,172.20.11.170,2024-10-13 19:33:13
30010-Eltex2,172.20.33.26,2024-10-13 19:33:14
23012-Eltex2,172.20.11.30,2024-10-13 19:39:15
23012-Eltex2,172.20.11.30,2024-10-13 19:39:15
44003-s-terra2,198.18.135.246,2024-10-13 19:45:13
44003-Eltex2,172.20.5.246,2024-10-13 19:45:13
77152-s-terra2,198.18.131.150,2024-10-13 19:49:14
77152-Eltex2,172.20.1.150,2024-10-13 19:49:14
23012-Eltex2,172.20.11.30,2024-10-13 19:59:14
23012-Eltex2,172.20.11.30,2024-10-13 19:59:14
50124-Eltex2,172.20.2.206,2024-10-13 20:06:18
89006-Eltex2,172.20.19.226,2024-10-13 20:05:13
50089-Eltex2,172.20.2.182,2024-10-13 20:08:18
50124-Eltex2,172.20.2.206,2024-10-13 20:07:18
50089-s-terra2,198.18.132.182,2024-10-13 20:11:16
24003-Eltex1,172.16.22.46,2024-10-13 20:12:14
24002-Eltex1,172.16.22.42,2024-10-13 20:12:13
44003-s-terra2,198.18.135.246,2024-10-13 20:14:13
44003-Eltex2,172.20.5.246,2024-10-13 20:14:13
50086-Eltex2,172.20.5.2,2024-10-13 20:17:17
50124-Eltex2,172.20.2.206,2024-10-13 20:17:18
23012-Eltex2,172.20.11.30,2024-10-13 20:18:23
23012-Eltex2,172.20.11.30,2024-10-13 20:18:23
67003-Eltex2,172.20.8.230,2024-10-13 19:35:15
50124-Eltex2,172.20.2.206,2024-10-13 20:21:19
50067-Eltex2,172.20.20.166,2024-10-13 20:20:14
77264-Eltex2,172.20.27.86,2024-10-13 20:27:15
23012-Eltex2,172.20.11.30,2024-10-13 20:29:14
23012-Eltex2,172.20.11.30,2024-10-13 20:29:14
63039-Eltex1,172.16.15.122,2024-10-13 19:45:14
64025-Eltex2,172.20.13.74,2024-10-13 19:45:15
89006-Eltex2,172.20.19.226,2024-10-13 20:37:12
50048-Eltex1,172.16.3.86,2024-10-13 20:40:18
44003-s-terra2,198.18.135.246,2024-10-13 19:55:15
44003-Eltex2,172.20.5.246,2024-10-13 19:55:15
44003-Eltex2,172.20.5.246,2024-10-13 20:40:15
23012-Eltex2,172.20.11.30,2024-10-13 20:48:22
23012-Eltex2,172.20.11.30,2024-10-13 20:48:22
77169-Eltex1,172.16.1.226,2024-10-13 20:53:11
50089-Eltex2,172.20.2.182,2024-10-13 21:04:15
67008-Eltex2,172.20.8.250,2024-10-13 20:20:14
23012-Eltex2,172.20.11.30,2024-10-13 21:09:14
23012-Eltex2,172.20.11.30,2024-10-13 21:09:14
66032-Eltex1,172.16.18.162,2024-10-13 21:12:15
44003-s-terra2,198.18.135.246,2024-10-13 21:14:18
44003-Eltex2,172.20.5.246,2024-10-13 21:14:18
67003-Eltex2,172.20.8.230,2024-10-13 21:17:13
72033-s-terra1,198.18.21.94,2024-10-13 21:18:12
89006-Eltex2,172.20.19.226,2024-10-13 21:19:12
23012-Eltex2,172.20.11.30,2024-10-13 21:24:23
23012-Eltex2,172.20.11.30,2024-10-13 21:24:23
72011-Eltex1,172.16.19.18,2024-10-13 21:24:13
50122-Eltex1,172.16.3.54,2024-10-13 21:25:13
61021-Eltex2,172.20.10.162,2024-10-13 21:36:13
23012-Eltex2,172.20.11.30,2024-10-13 21:38:26
23012-Eltex2,172.20.11.30,2024-10-13 21:38:26
50122-Eltex1,172.16.3.54,2024-10-13 21:43:13
44003-s-terra2,198.18.135.246,2024-10-13 21:45:13
44003-Eltex2,172.20.5.246,2024-10-13 21:45:13
23012-Eltex2,172.20.11.30,2024-10-13 21:59:14
50084-Eltex2,172.20.3.14,2024-10-13 22:02:14
23012-Eltex2,172.20.11.30,2024-10-13 22:14:15
77152-Eltex2,172.20.1.150,2024-10-13 21:30:14
44003-s-terra2,198.18.135.246,2024-10-13 22:13:18
44003-Eltex2,172.20.5.246,2024-10-13 22:13:18
77152-Eltex2,172.20.1.150,2024-10-13 22:17:13
23012-Eltex2,172.20.11.30,2024-10-13 22:24:14
77152-Eltex2,172.20.1.150,2024-10-13 22:24:16
27017-Eltex2,172.20.24.62,2024-10-13 22:25:17
44003-s-terra2,198.18.135.246,2024-10-13 22:26:13
44003-Eltex2,172.20.5.246,2024-10-13 22:26:13
50122-Eltex1,172.16.3.54,2024-10-13 22:27:13
27017-Eltex1,172.16.24.62,2024-10-13 22:25:12
27017-s-terra1,198.18.26.62,2024-10-13 22:27:13
50122-Eltex1,172.16.3.54,2024-10-13 22:28:13
77152-Eltex2,172.20.1.150,2024-10-13 22:31:14
77152-Eltex2,172.20.1.150,2024-10-13 22:34:14
50089-Eltex2,172.20.2.182,2024-10-13 22:37:16
23012-Eltex2,172.20.11.30,2024-10-13 22:35:15
23012-Eltex2,172.20.11.30,2024-10-13 22:38:15
32010-Eltex2,172.20.32.126,2024-10-13 22:39:13
77152-Eltex2,172.20.1.150,2024-10-13 22:48:14
44003-s-terra2,198.18.135.246,2024-10-13 22:50:13
44003-Eltex2,172.20.5.246,2024-10-13 22:50:13
77152-Eltex2,172.20.1.150,2024-10-13 22:53:14
44003-s-terra2,198.18.135.246,2024-10-13 22:55:13
44003-Eltex2,172.20.5.246,2024-10-13 22:55:13
77015-Eltex2,172.20.0.94,2024-10-13 22:59:12
23012-Eltex2,172.20.11.30,2024-10-13 23:04:14
23012-Eltex2,172.20.11.30,2024-10-13 23:04:14
77152-Eltex2,172.20.1.150,2024-10-13 23:03:14
77152-Eltex2,172.20.1.150,2024-10-13 23:06:14
77090-Eltex2,172.20.1.106,2024-10-13 21:40:38
50122-Eltex1,172.16.3.54,2024-10-13 23:16:14
77152-Eltex2,172.20.1.150,2024-10-13 23:20:14
77152-Eltex2,172.20.1.150,2024-10-13 23:26:14
50122-Eltex1,172.16.3.54,2024-10-13 23:25:13
23012-Eltex2,172.20.11.30,2024-10-13 23:29:15
23012-Eltex2,172.20.11.30,2024-10-13 23:29:15
89007-Eltex1,172.16.19.230,2024-10-13 23:37:14
77152-Eltex2,172.20.1.150,2024-10-13 23:37:14
44003-s-terra2,198.18.135.246,2024-10-13 23:44:13
44003-Eltex2,172.20.5.246,2024-10-13 23:44:13
77152-Eltex2,172.20.1.150,2024-10-13 23:47:16
44003-Eltex2,172.20.5.246,2024-10-13 23:45:13
77152-Eltex2,172.20.1.150,2024-10-13 23:52:14
77152-Eltex2,172.20.1.150,2024-10-13 23:56:14
23012-Eltex2,172.20.11.30,2024-10-13 23:58:23
23012-Eltex2,172.20.11.30,2024-10-13 23:58:23
23012-Eltex2,172.20.11.30,2024-10-14 00:05:15
23012-Eltex2,172.20.11.30,2024-10-14 00:05:15
44003-s-terra2,198.18.135.246,2024-10-14 00:09:13
44003-Eltex2,172.20.5.246,2024-10-14 00:09:13
44003-Eltex2,172.20.5.246,2024-10-14 00:09:13
27016-Eltex1,172.16.24.58,2024-10-14 00:18:13
77152-Eltex2,172.20.1.150,2024-10-14 00:20:14
44003-s-terra2,198.18.135.246,2024-10-14 00:20:13
44003-Eltex2,172.20.5.246,2024-10-14 00:20:13
23012-Eltex2,172.20.11.30,2024-10-14 00:23:15
23012-Eltex2,172.20.11.30,2024-10-14 00:23:15
77152-Eltex2,172.20.1.150,2024-10-14 00:25:13
24002-Eltex1,172.16.22.42,2024-10-14 00:05:35
77152-Eltex2,172.20.1.150,2024-10-14 00:28:13
77152-s-terra2,198.18.131.150,2024-10-14 00:28:15
77152-s-terra2,198.18.131.150,2024-10-14 00:31:16
44003-s-terra2,198.18.135.246,2024-10-14 00:30:13
44003-Eltex2,172.20.5.246,2024-10-14 00:30:13
77152-Eltex2,172.20.1.150,2024-10-14 00:34:13
24003-Eltex1,172.16.22.46,2024-10-14 00:30:15
24003-Eltex1,172.16.22.46,2024-10-14 00:30:15
77152-Eltex2,172.20.1.150,2024-10-14 00:42:14
77152-Eltex2,172.20.1.150,2024-10-14 00:47:14
77152-Eltex2,172.20.1.150,2024-10-14 00:51:13
23012-Eltex2,172.20.11.30,2024-10-14 00:58:14
23012-Eltex2,172.20.11.30,2024-10-14 00:58:14
77152-Eltex2,172.20.1.150,2024-10-14 00:59:14
77152-Eltex2,172.20.1.150,2024-10-14 01:05:14
77152-s-terra2,198.18.131.150,2024-10-14 01:06:16
44003-s-terra2,198.18.135.246,2024-10-14 01:04:17
44003-Eltex2,172.20.5.246,2024-10-14 01:04:17
77152-Eltex2,172.20.1.150,2024-10-14 01:08:13
89007-Eltex1,172.16.19.230,2024-10-13 23:40:33
89007-s-terra2,198.18.149.230,2024-10-13 23:40:33
89007-Eltex2,172.20.19.230,2024-10-13 23:40:33
89007-Eltex1,172.16.19.230,2024-10-14 01:10:16
77152-Eltex2,172.20.1.150,2024-10-14 01:16:14
11009-Eltex2,172.20.27.198,2024-10-14 01:16:15
77152-Eltex2,172.20.1.150,2024-10-14 01:24:13
44003-s-terra2,198.18.135.246,2024-10-14 01:25:12
44003-Eltex2,172.20.5.246,2024-10-14 01:25:12
77152-Eltex2,172.20.1.150,2024-10-14 01:31:14
23012-Eltex2,172.20.11.30,2024-10-14 01:39:14
77152-Eltex2,172.20.1.150,2024-10-14 01:38:14
44003-s-terra2,198.18.135.246,2024-10-14 01:39:13
44003-Eltex2,172.20.5.246,2024-10-14 01:39:13
77152-Eltex2,172.20.1.150,2024-10-14 01:42:13
23012-Eltex2,172.20.11.30,2024-10-14 01:40:15
77152-Eltex2,172.20.1.150,2024-10-14 01:46:13
44003-s-terra2,198.18.135.246,2024-10-14 01:50:13
44003-Eltex2,172.20.5.246,2024-10-14 01:50:13
77152-Eltex2,172.20.1.150,2024-10-14 01:54:14
23012-Eltex2,172.20.11.30,2024-10-14 01:59:15
23012-Eltex2,172.20.11.30,2024-10-14 01:59:15
77152-Eltex2,172.20.1.150,2024-10-14 02:04:14
44003-s-terra2,198.18.135.246,2024-10-14 02:04:13
44003-Eltex2,172.20.5.246,2024-10-14 02:04:13
77152-Eltex2,172.20.1.150,2024-10-14 02:16:14
77152-Eltex2,172.20.1.150,2024-10-14 02:20:13
77152-Eltex2,172.20.1.150,2024-10-14 02:24:14
77152-Eltex2,172.20.1.150,2024-10-14 02:30:14
77152-Eltex2,172.20.1.150,2024-10-14 02:33:14
23012-Eltex2,172.20.11.30,2024-10-14 02:34:14
23012-Eltex2,172.20.11.30,2024-10-14 02:34:14
77152-Eltex2,172.20.1.150,2024-10-14 02:36:14
42036-Eltex1,172.16.21.198,2024-10-14 02:39:14
